restaurant_id,restaurant_name,City,Locality,Cuisines,price_range,Votes,avg_cost_for_two,Rating,cuisine_count,primary_cuisine,country,is_rated,service_score
18180047,Swaad Restaurant,New Delhi,New Friends Colony,North Indian| Mughlai| Chinese,2,2,700,1.0,1,North Indian| Mughlai| Chinese,India,1,0
18366586,The Bay Leaf,New Delhi,New Friends Colony,Chinese| Indian,2,1,500,1.0,1,Chinese| Indian,India,1,0
112,Lotus Pond,New Delhi,New Friends Colony,Chinese| Seafood| Asian,3,391,1800,4.2,1,Chinese| Seafood| Asian,India,1,2
1903,Cafe Turtle,New Delhi,Nizamuddin,Cafe| Italian| Lebanese,3,36,1000,3.2,1,Cafe| Italian| Lebanese,India,1,0
300710,Gulfam Kashmiri Wazwan,New Delhi,Nizamuddin,Mughlai,1,38,300,3.4,1,Mughlai,India,1,0
308065,Kit Care Kabab Corner,New Delhi,Nizamuddin,North Indian| Fast Food,1,10,350,2.9,1,North Indian| Fast Food,India,1,0
18441549,Liter Basar,New Delhi,Nizamuddin,Bakery,1,7,350,3.1,1,Bakery,India,1,0
3685,N. Iqbal Restaurant,New Delhi,Nizamuddin,North Indian| Mughlai,1,40,350,3.2,1,North Indian| Mughlai,India,1,0
303599,Ghalib Kabab Corner,New Delhi,Nizamuddin,Mughlai| Biryani,1,251,300,3.9,1,Mughlai| Biryani,India,1,0
462,Karim's,New Delhi,Nizamuddin,Mughlai| North Indian,2,360,800,3.7,1,Mughlai| North Indian,India,1,2
18474567,Chick Fish Point,New Delhi,Nizamuddin,North Indian,1,2,350,1.0,1,North Indian,India,1,0
18434504,Monis Kada Hotel,New Delhi,Nizamuddin,Mughlai,1,0,400,3.2,1,Mughlai,India,0,0
680,Comesum,New Delhi,Nizamuddin,Fast Food| North Indian| South Indian,1,251,350,2.2,1,Fast Food| North Indian| South Indian,India,1,0
18222581,Lunch Express,New Delhi,Okhla Phase 1,North Indian,1,27,250,3.3,1,North Indian,India,1,0
18432628,Aloo Bhaji Restaurant,New Delhi,Okhla Phase 1,North Indian,2,0,500,3.2,1,North Indian,India,0,0
18357551,Chinese Corner,New Delhi,Okhla Phase 1,Chinese| South Indian,1,0,300,3.2,1,Chinese| South Indian,India,0,0
18360900,Gupta Bhojnalya,New Delhi,Okhla Phase 1,North Indian,1,0,300,3.2,1,North Indian,India,0,0
18358168,Sam's 22,New Delhi,Okhla Phase 1,Fast Food| Beverages,1,0,250,3.2,1,Fast Food| Beverages,India,0,0
18472680,The Bakery,New Delhi,Okhla Phase 1,Bakery,1,0,300,3.2,1,Bakery,India,0,0
18409180,Twenty Four Seven,New Delhi,Okhla Phase 1,Fast Food| North Indian,1,0,300,3.2,1,Fast Food| North Indian,India,0,0
18429188,Vishal Snacks,New Delhi,Okhla Phase 1,North Indian| Chinese| South Indian,1,0,300,3.2,1,North Indian| Chinese| South Indian,India,0,0
310164,Chawla Dhaba,New Delhi,Okhla Phase 2,North Indian,2,10,500,3.0,1,North Indian,India,1,1
7712,Shri Gupta'z,New Delhi,Okhla Phase 2,Mughlai| North Indian| Chinese,2,18,500,3.2,1,Mughlai| North Indian| Chinese,India,1,0
18311948,The Golden Leaf,New Delhi,Okhla Phase 2,North Indian| Fast Food,2,6,700,3.0,1,North Indian| Fast Food,India,1,0
7483,Red Moon Bakery,New Delhi,Okhla Phase 2,Bakery| Desserts,1,26,400,3.5,1,Bakery| Desserts,India,1,0
18355004,Cafe Point,New Delhi,Okhla Phase 2,Fast Food| Beverages,1,0,100,3.2,1,Fast Food| Beverages,India,0,0
18291238,TLC Kitchen,New Delhi,Okhla Phase 2,Healthy Food,2,2,600,1.0,1,Healthy Food,India,1,0
18472436,Berco's,New Delhi,Pacific Mall| Tagore Garden,Chinese| Thai,3,5,1100,3.1,1,Chinese| Thai,India,1,1
9037,Bikano Chat Cafe,New Delhi,Pacific Mall| Tagore Garden,North Indian| Street Food| South Indian| Fast Food| Chinese,2,55,500,2.6,1,North Indian| Street Food| South Indian| Fast Food| Chinese,India,1,0
18391581,BonJuz,New Delhi,Pacific Mall| Tagore Garden,Healthy Food| Juices,1,8,200,3.1,1,Healthy Food| Juices,India,1,0
7077,Cafe Coffee Day - The Lounge,New Delhi,Pacific Mall| Tagore Garden,Cafe,2,29,750,2.6,1,Cafe,India,1,0
306586,Chicago Pizza,New Delhi,Pacific Mall| Tagore Garden,Pizza,2,69,800,3.2,1,Pizza,India,1,0
306495,Domino's Pizza,New Delhi,Pacific Mall| Tagore Garden,Pizza| Fast Food,2,69,700,3.3,1,Pizza| Fast Food,India,1,0
9061,Dosa Village,New Delhi,Pacific Mall| Tagore Garden,South Indian,2,36,500,3.2,1,South Indian,India,1,0
18357946,Dunkin' Donuts,New Delhi,Pacific Mall| Tagore Garden,Burger| Desserts| Fast Food,2,36,600,3.4,1,Burger| Desserts| Fast Food,India,1,0
308991,Gelato Italiano,New Delhi,Pacific Mall| Tagore Garden,Ice Cream| Desserts,1,18,200,3.3,1,Ice Cream| Desserts,India,1,0
7071,Gelato Vinto,New Delhi,Pacific Mall| Tagore Garden,Desserts| Ice Cream,1,17,250,2.7,1,Desserts| Ice Cream,India,1,1
18282040,Keventers,New Delhi,Pacific Mall| Tagore Garden,Beverages,1,19,400,3.2,1,Beverages,India,1,0
8379,KFC,New Delhi,Pacific Mall| Tagore Garden,American| Fast Food,2,47,500,2.6,1,American| Fast Food,India,1,1
9040,Kings Kulfi,New Delhi,Pacific Mall| Tagore Garden,Desserts| Ice Cream,1,18,150,3.3,1,Desserts| Ice Cream,India,1,0
18367984,Mr. Sub,New Delhi,Pacific Mall| Tagore Garden,Fast Food,1,6,400,2.8,1,Fast Food,India,1,0
4455,Shanghai Moon,New Delhi,Pacific Mall| Tagore Garden,Chinese,2,71,800,2.6,1,Chinese,India,1,1
4454,The Blue Tandoor,New Delhi,Pacific Mall| Tagore Garden,North Indian| Mughlai,2,46,700,2.6,1,North Indian| Mughlai,India,1,0
4560,Costa Coffee,New Delhi,Pacific Mall| Tagore Garden,Cafe,2,53,600,3.6,1,Cafe,India,1,0
4563,Giani's,New Delhi,Pacific Mall| Tagore Garden,Ice Cream| Desserts,1,51,400,3.9,1,Ice Cream| Desserts,India,1,0
5062,Hinglish - Cafe Beach Bar,New Delhi,Pacific Mall| Tagore Garden,Continental| North Indian| Italian,3,792,1600,3.7,1,Continental| North Indian| Italian,India,1,2
4568,Spaghetti Kitchen,New Delhi,Pacific Mall| Tagore Garden,Italian,4,601,2000,3.8,1,Italian,India,1,2
4566,Subway,New Delhi,Pacific Mall| Tagore Garden,American| Fast Food| Salad| Healthy Food,2,65,500,3.5,1,American| Fast Food| Salad| Healthy Food,India,1,0
18383434,Swiss Softy,New Delhi,Pacific Mall| Tagore Garden,Ice Cream| Beverages,1,31,250,3.9,1,Ice Cream| Beverages,India,1,0
308972,The Bubble Tea,New Delhi,Pacific Mall| Tagore Garden,Beverages,1,35,250,3.5,1,Beverages,India,1,0
307560,Creambell & Chocoxess,New Delhi,Pacific Mall| Tagore Garden,Ice Cream| Desserts,1,0,200,3.2,1,Ice Cream| Desserts,India,0,0
18336478,Hang Out,New Delhi,Pacific Mall| Tagore Garden,Italian| Continental| Fast Food| North Indian,3,3,1000,1.0,1,Italian| Continental| Fast Food| North Indian,India,1,1
309004,Mx Corn,New Delhi,Pacific Mall| Tagore Garden,Fast Food,1,1,100,1.0,1,Fast Food,India,1,0
18492109,The Belgian Fries Company,New Delhi,Pacific Mall| Tagore Garden,European| American| Street Food,1,1,400,1.0,1,European| American| Street Food,India,1,0
6283,Al-Sameer,New Delhi,Paharganj,North Indian| Mughlai,1,5,400,2.9,1,North Indian| Mughlai,India,1,0
6356,Allure,New Delhi,Paharganj,North Indian| Chinese| Finger Food,2,6,600,2.8,1,North Indian| Chinese| Finger Food,India,1,0
18356800,BarShala,New Delhi,Paharganj,Finger Food,2,14,600,3.1,1,Finger Food,India,1,0
18253103,Bikaner House,New Delhi,Paharganj,North Indian| Street Food| Fast Food| Chinese| South Indian| Mithai,2,4,500,3.0,1,North Indian| Street Food| Fast Food| Chinese| South Indian| Mithai,India,1,0
304152,Cafe Coffee Day,New Delhi,Paharganj,Cafe,1,16,450,2.7,1,Cafe,India,1,0
18287392,Cafe CoffeeCo,New Delhi,Paharganj,Cafe,1,21,350,3.4,1,Cafe,India,1,0
3116,Cafe Festa,New Delhi,Paharganj,Cafe| North Indian| Fast Food,2,38,600,3.2,1,Cafe| North Indian| Fast Food,India,1,1
308620,Cheers Lounge Bar,New Delhi,Paharganj,North Indian| Chinese,3,8,1100,2.8,1,North Indian| Chinese,India,1,1
300608,Chowmein Hut,New Delhi,Paharganj,Chinese,1,4,200,2.9,1,Chinese,India,1,0
302162,Club India Cafe & Restaurant,New Delhi,Paharganj,North Indian| Fast Food| Chinese| Japanese| Asian| Italian,2,32,900,2.9,1,North Indian| Fast Food| Chinese| Japanese| Asian| Italian,India,1,1
308187,Domino's Pizza,New Delhi,Paharganj,Pizza| Fast Food,2,29,700,3.1,1,Pizza| Fast Food,India,1,0
8292,Everest Bakery Cafe,New Delhi,Paharganj,Cafe| Fast Food| Asian| Italian,2,19,700,2.8,1,Cafe| Fast Food| Asian| Italian,India,1,0
307114,Everest Kitchen,New Delhi,Paharganj,North Indian| Chinese| Tibetan| Italian| Fast Food,2,18,550,3.2,1,North Indian| Chinese| Tibetan| Italian| Fast Food,India,1,0
18408059,Exotic Rooftop Restaurant,New Delhi,Paharganj,Chinese| Thai| Seafood| North Indian| Italian,2,5,600,3.0,1,Chinese| Thai| Seafood| North Indian| Italian,India,1,1
308614,Flavours,New Delhi,Paharganj,North Indian| Chinese| South Indian,2,11,500,2.9,1,North Indian| Chinese| South Indian,India,1,0
304217,Gagan Assam Bengal Restaurant,New Delhi,Paharganj,North Indian| Bengali,1,7,300,2.9,1,North Indian| Bengali,India,1,0
302724,Gold Resto Bar,New Delhi,Paharganj,North Indian| Chinese,2,8,850,2.9,1,North Indian| Chinese,India,1,1
5799,Grand Madras Cafe,New Delhi,Paharganj,South Indian,1,4,250,2.9,1,South Indian,India,1,0
3117,Green Chilli,New Delhi,Paharganj,North Indian| Chinese| Continental,2,17,800,2.8,1,North Indian| Chinese| Continental,India,1,1
300639,Gurdev Punjabi Restaurant,New Delhi,Paharganj,North Indian,1,8,200,3.0,1,North Indian,India,1,0
18384879,Haji Irshad Biryani Centre,New Delhi,Paharganj,Biryani,1,6,200,3.0,1,Biryani,India,1,0
18481280,Hungerzz Grill,New Delhi,Paharganj,Fast Food,1,4,250,3.0,1,Fast Food,India,1,0
300635,Janta Sweets,New Delhi,Paharganj,Street Food| Mithai,1,9,200,3.0,1,Street Food| Mithai,India,1,0
302159,Khosla Cafe,New Delhi,Paharganj,North Indian| Chinese| Fast Food,1,18,400,3.2,1,North Indian| Chinese| Fast Food,India,1,0
18204494,King Bar & Restaurant,New Delhi,Paharganj,North Indian| Chinese| Continental,2,10,900,3.0,1,North Indian| Chinese| Continental,India,1,1
305135,Le Fairway Restaurant & Bar,New Delhi,Paharganj,North Indian| Continental,3,17,1000,3.1,1,North Indian| Continental,India,1,1
302155,Madan Cafe & Restaurant,New Delhi,Paharganj,North Indian| Chinese| Fast Food,1,28,300,3.1,1,North Indian| Chinese| Fast Food,India,1,0
3119,Malhotra Restaurant,New Delhi,Paharganj,North Indian| Chinese| Continental| Italian,2,32,800,2.9,1,North Indian| Chinese| Continental| Italian,India,1,1
3254,Metropolis Bar,New Delhi,Paharganj,Chinese| Continental| North Indian,2,22,700,3.0,1,Chinese| Continental| North Indian,India,1,0
302272,Mikky Restaurant,New Delhi,Paharganj,North Indian,2,18,800,2.8,1,North Indian,India,1,0
300616,Mourya Sweets Chat Bhandar,New Delhi,Paharganj,Fast Food| Chinese| Mithai| Street Food,1,4,200,2.9,1,Fast Food| Chinese| Mithai| Street Food,India,1,0
5796,My Bar & Restaurant,New Delhi,Paharganj,North Indian| Chinese| Italian| Continental,2,679,700,3.2,1,North Indian| Chinese| Italian| Continental,India,1,0
310595,My Love Restaurant & Bar,New Delhi,Paharganj,North Indian| Mughlai| Chinese,3,19,1000,2.7,1,North Indian| Mughlai| Chinese,India,1,1
303788,Organic German Bakeshop - Brown Bread Bakery,New Delhi,Paharganj,Fast Food| Continental| Italian| Bakery,2,22,600,3.2,1,Fast Food| Continental| Italian| Bakery,India,1,0
305490,Paankhuri Restaurant,New Delhi,Paharganj,North Indian,2,5,500,3.0,1,North Indian,India,1,0
300620,Pardeep Corner,New Delhi,Paharganj,North Indian,1,25,300,3.3,1,North Indian,India,1,0
18218076,Pehalwan Da Hotel,New Delhi,Paharganj,Mughlai,1,6,350,3.1,1,Mughlai,India,1,0
308682,Pizza Hut Delivery,New Delhi,Paharganj,Italian| Pizza| Fast Food,2,26,800,2.8,1,Italian| Pizza| Fast Food,India,1,1
18198465,Re Cafe,New Delhi,Paharganj,Continental| Fast Food,3,14,1300,3.1,1,Continental| Fast Food,India,1,1
311879,Rumi Amritsari Naan,New Delhi,Paharganj,North Indian| Chinese,1,12,200,3.2,1,North Indian| Chinese,India,1,0
1888,Sagar Bar-Be Que,New Delhi,Paharganj,North Indian| Mughlai,2,37,500,2.7,1,North Indian| Mughlai,India,1,1
301191,Satyam Rooftop Restaurant,New Delhi,Paharganj,North Indian| Chinese| Fast Food,2,9,600,2.9,1,North Indian| Chinese| Fast Food,India,1,0
6345,Sethi Restaurant,New Delhi,Paharganj,North Indian| Mughlai,2,8,800,2.8,1,North Indian| Mughlai,India,1,0
18272388,Shri Bankey Bihari Samosa Wala,New Delhi,Paharganj,Street Food,1,5,100,3.1,1,Street Food,India,1,0
6355,Sonu South Indian Restaurant,New Delhi,Paharganj,South Indian| North Indian,1,8,300,2.9,1,South Indian| North Indian,India,1,0
300571,Southern Welcome Restaurant,New Delhi,Paharganj,South Indian| North Indian,1,7,250,2.7,1,South Indian| North Indian,India,1,0
302173,Swagat Dhaba,New Delhi,Paharganj,North Indian,1,12,200,2.7,1,North Indian,India,1,0
5801,Tadka 4986,New Delhi,Paharganj,Chinese| Italian| North Indian,2,37,600,3.4,1,Chinese| Italian| North Indian,India,1,0
18261165,The Drunkyard Cafe,New Delhi,Paharganj,North Indian| Chinese| Continental| Thai,2,8,850,3.0,1,North Indian| Chinese| Continental| Thai,India,1,1
302188,The Gem Bar & Restaurant,New Delhi,Paharganj,Continental| North Indian| Chinese,3,18,1400,3.2,1,Continental| North Indian| Chinese,India,1,1
18017258,The Indian Grill Restaurant,New Delhi,Paharganj,North Indian| Continental,2,10,600,2.8,1,North Indian| Continental,India,1,0
3094,True Blue,New Delhi,Paharganj,North Indian| Mughlai| Chinese,2,11,900,3.0,1,North Indian| Mughlai| Chinese,India,1,1
3118,U Like,New Delhi,Paharganj,North Indian,2,16,600,3.0,1,North Indian,India,1,0
6359,Vaga Bond,New Delhi,Paharganj,North Indian| Chinese| Continental,2,7,550,2.9,1,North Indian| Chinese| Continental,India,1,0
18252250,Vrinda Vaishno Dhaba,New Delhi,Paharganj,North Indian,1,4,200,2.8,1,North Indian,India,1,0
5949,White Heart Restro Bar,New Delhi,Paharganj,North Indian,3,13,1100,2.7,1,North Indian,India,1,1
18409188,Haldiram Bhujiawala,New Delhi,Paharganj,Street Food| North Indian| South Indian| Mithai,1,27,400,3.5,1,Street Food| North Indian| South Indian| Mithai,India,1,0
5753,Maa Bhagwati,New Delhi,Paharganj,North Indian,1,39,400,3.5,1,North Indian,India,1,0
18354666,Cafe Brownie,New Delhi,Paharganj,Cafe| Italian,2,3,600,1.0,1,Cafe| Italian,India,1,0
305025,Cafexpress,New Delhi,Paharganj,Beverages,1,1,100,1.0,1,Beverages,India,1,0
311468,Mauja Hi Mauja,New Delhi,Paharganj,Street Food,1,1,100,1.0,1,Street Food,India,1,0
18381669,Metro Bar & Family Restaurant,New Delhi,Paharganj,North Indian| Chinese,3,2,1000,1.0,1,North Indian| Chinese,India,1,0
18273527,Bajaj Vaishno Dhaba,New Delhi,Paharganj,North Indian,1,16,400,2.2,1,North Indian,India,1,0
6075,Sita Ram Diwan Chand,New Delhi,Paharganj,Street Food,1,1317,100,4.3,1,Street Food,India,1,1
306750,Aayush Food Plaza,New Delhi,Palam,Chinese| Fast Food,1,5,300,2.9,1,Chinese| Fast Food,India,1,0
306739,Ankit Fast Food Corner,New Delhi,Palam,Chinese,1,5,200,2.9,1,Chinese,India,1,0
18312564,Da Pizza Corner,New Delhi,Palam,Fast Food| Pizza,2,7,600,3.0,1,Fast Food| Pizza,India,1,0
306741,Mughal Zaika Chicken Point,New Delhi,Palam,North Indian| Mughlai| Chinese,1,4,400,2.9,1,North Indian| Mughlai| Chinese,India,1,0
9974,Nawab Restaurant,New Delhi,Palam,North Indian| Mughlai,1,7,400,2.9,1,North Indian| Mughlai,India,1,0
300529,New Bikaner Sweets,New Delhi,Palam,Street Food| Desserts,1,10,200,3.0,1,Street Food| Desserts,India,1,0
312169,Pizza Yum,New Delhi,Palam,Pizza| Fast Food,2,8,650,2.7,1,Pizza| Fast Food,India,1,0
301783,Radhika Sweets,New Delhi,Palam,Desserts| Street Food,1,5,100,2.9,1,Desserts| Street Food,India,1,0
9218,Satguru Di Hatti,New Delhi,Palam,North Indian,1,6,200,2.8,1,North Indian,India,1,0
301994,Sher-E-Punjab,New Delhi,Palam,North Indian,1,5,450,3.0,1,North Indian,India,1,0
306729,Shudh Vaishno Amritsari Naan,New Delhi,Palam,North Indian,1,6,150,3.0,1,North Indian,India,1,0
9207,Sumit Sweets,New Delhi,Palam,Mithai| Street Food,1,6,100,2.8,1,Mithai| Street Food,India,1,0
306743,Aggarwal Bikaner Wala,New Delhi,Palam,Mithai| Street Food,1,2,100,1.0,1,Mithai| Street Food,India,1,0
306733,Aggarwal Sweet Centre,New Delhi,Palam,North Indian,1,2,150,1.0,1,North Indian,India,1,0
302042,Aggarwal Sweet India,New Delhi,Palam,Mithai,1,2,100,1.0,1,Mithai,India,1,0
18231755,Aggarwal Sweets Centre,New Delhi,Palam,Mithai| Street Food| North Indian| South Indian,1,1,200,1.0,1,Mithai| Street Food| North Indian| South Indian,India,1,0
18228878,Aggarwal Sweets,New Delhi,Palam,North Indian,1,0,300,3.2,1,North Indian,India,0,0
302011,Anupama Snacks and Sweets Corner,New Delhi,Palam,Mithai,1,1,100,1.0,1,Mithai,India,1,0
18366001,Baba Ka Dhaba,New Delhi,Palam,North Indian,1,0,200,3.2,1,North Indian,India,0,0
18368020,Balaji Eating Point,New Delhi,Palam,North Indian,1,1,200,1.0,1,North Indian,India,1,0
301786,Bhagat Ji Sweets,New Delhi,Palam,Fast Food,1,0,200,3.2,1,Fast Food,India,0,0
302221,Bikaner Sweet Corner,New Delhi,Palam,Mithai| Street Food,1,1,100,1.0,1,Mithai| Street Food,India,1,0
302175,Chavi Food Point,New Delhi,Palam,North Indian,1,2,350,1.0,1,North Indian,India,1,0
18431171,Cook & Connect,New Delhi,Palam,North Indian| Mughlai| Chinese,2,1,600,1.0,1,North Indian| Mughlai| Chinese,India,1,0
17989108,Dinesh Ka Mithila Dhaba,New Delhi,Palam,North Indian,1,0,150,3.2,1,North Indian,India,0,0
18449798,Domino's Pizza,New Delhi,Palam,Pizza| Fast Food,2,1,700,1.0,1,Pizza| Fast Food,India,1,0
313287,Flavors Of London,New Delhi,Palam,Desserts| Ice Cream| Fast Food,1,1,200,1.0,1,Desserts| Ice Cream| Fast Food,India,1,0
312161,Flavours Of London,New Delhi,Palam,Ice Cream| Bakery,1,0,200,3.2,1,Ice Cream| Bakery,India,0,0
18368003,Foji Bhai Hotel,New Delhi,Palam,North Indian,1,0,100,3.2,1,North Indian,India,0,0
312153,Green Chilli,New Delhi,Palam,Chinese,1,2,200,1.0,1,Chinese,India,1,0
18449651,Hook N Cook,New Delhi,Palam,Chinese,2,2,600,1.0,1,Chinese,India,1,0
18431159,Hyderabadi & Muradabadi Chicken Corner,New Delhi,Palam,Mughlai,1,1,450,1.0,1,Mughlai,India,1,0
18350870,It's Pizza Town,New Delhi,Palam,Pizza| Fast Food,2,1,500,1.0,1,Pizza| Fast Food,India,1,0
302002,ITO Ke Mashoor Chole Bhature,New Delhi,Palam,Street Food,1,1,100,1.0,1,Street Food,India,1,0
312146,Janta Special Lassi Corner,New Delhi,Palam,Street Food,1,3,150,1.0,1,Street Food,India,1,0
18431173,Kairi The Royal Taste,New Delhi,Palam,North Indian| South Indian| Chinese,1,0,400,3.2,1,North Indian| South Indian| Chinese,India,0,0
18372324,Kasba,New Delhi,Palam,Chinese,1,0,250,3.2,1,Chinese,India,0,0
18445631,Kayasthas Food Junction,New Delhi,Palam,Chinese| Fast Food,1,1,200,1.0,1,Chinese| Fast Food,India,1,0
18431151,KGN Chicken Corner,New Delhi,Palam,Mughlai,1,1,350,1.0,1,Mughlai,India,1,0
18378581,Maggi Point,New Delhi,Palam,Chinese| North Indian,1,0,350,3.2,1,Chinese| North Indian,India,0,0
18406823,Momozone,New Delhi,Palam,Fast Food,1,0,150,3.2,1,Fast Food,India,0,0
301867,Munna Bakery,New Delhi,Palam,Bakery,1,3,100,1.0,1,Bakery,India,1,0
306657,N.S. Pizza Point,New Delhi,Palam,Pizza,1,0,200,3.2,1,Pizza,India,0,0
306747,Nand Bhai Chholey Bhature,New Delhi,Palam,Street Food,1,1,100,1.0,1,Street Food,India,1,0
18376478,New Lazeez Tandoor,New Delhi,Palam,North Indian| Chinese,2,2,500,1.0,1,North Indian| Chinese,India,1,0
301775,Pizza Day,New Delhi,Palam,Pizza| Fast Food,2,2,500,1.0,1,Pizza| Fast Food,India,1,0
313012,Pizza Day,New Delhi,Palam,Pizza| Fast Food,2,2,500,1.0,1,Pizza| Fast Food,India,1,1
18466429,Pritam Tiffin Service,New Delhi,Palam,North Indian,1,0,100,3.2,1,North Indian,India,0,0
18222029,Rana Sweets and Restaurant,New Delhi,Palam,North Indian| Fast Food| Mithai,1,1,200,1.0,1,North Indian| Fast Food| Mithai,India,1,0
302782,Rastogi Sweets & Caterers,New Delhi,Palam,Mithai| Street Food,1,1,100,1.0,1,Mithai| Street Food,India,1,0
18440259,Recipe Tadka,New Delhi,Palam,North Indian,2,3,500,1.0,1,North Indian,India,1,0
18369764,Sahi Pakde Hain,New Delhi,Palam,North Indian| Mughlai| Chinese,2,0,550,3.2,1,North Indian| Mughlai| Chinese,India,0,0
17989110,Sher e Punjab Rasoi,New Delhi,Palam,North Indian,1,1,400,1.0,1,North Indian,India,1,0
18369751,Shyam Rasoi,New Delhi,Palam,North Indian,1,1,200,1.0,1,North Indian,India,1,0
302046,Subhan Chicken Biryani,New Delhi,Palam,Biryani,1,1,200,1.0,1,Biryani,India,1,0
18431105,Surprise - Bakers & Bites,New Delhi,Palam,Bakery| Fast Food,1,0,400,3.2,1,Bakery| Fast Food,India,0,0
18489651,The Night Rider,New Delhi,Palam,North Indian| Chinese,2,1,500,1.0,1,North Indian| Chinese,India,1,0
306749,Vikram Ji Snacks,New Delhi,Palam,Fast Food,1,3,200,1.0,1,Fast Food,India,1,0
308128,Yadav Chaat Bhandar,New Delhi,Palam,Street Food,1,1,100,1.0,1,Street Food,India,1,0
306653,Yadav Ji Chholey Bhature,New Delhi,Palam,Street Food,1,1,50,1.0,1,Street Food,India,1,0
18433910,Burger King,New Delhi,Palate of Delhi| Chanakyapuri,Burger| Fast Food,2,10,500,3.2,1,Burger| Fast Food,India,1,0
18435287,Chaayos,New Delhi,Palate of Delhi| Chanakyapuri,Cafe| Tea,1,4,400,3.2,1,Cafe| Tea,India,1,1
18433897,Berco's,New Delhi,Palate of Delhi| Chanakyapuri,Chinese| Thai,2,2,900,1.0,1,Chinese| Thai,India,1,0
18435820,Chicago Pizza,New Delhi,Palate of Delhi| Chanakyapuri,Pizza,2,0,600,3.2,1,Pizza,India,0,0
18435289,Domino's Pizza,New Delhi,Palate of Delhi| Chanakyapuri,Pizza| Fast Food,2,0,700,3.2,1,Pizza| Fast Food,India,0,0
18438424,Dunkin' Donuts,New Delhi,Palate of Delhi| Chanakyapuri,Burger| Desserts| Fast Food,2,0,600,3.2,1,Burger| Desserts| Fast Food,India,0,0
18435290,Keventers,New Delhi,Palate of Delhi| Chanakyapuri,Beverages,1,2,400,1.0,1,Beverages,India,1,0
18433864,Khan Chacha,New Delhi,Palate of Delhi| Chanakyapuri,Mughlai| North Indian,2,1,650,1.0,1,Mughlai| North Indian,India,1,0
18435829,Wow! Momo,New Delhi,Palate of Delhi| Chanakyapuri,Chinese| Fast Food,1,0,350,3.2,1,Chinese| Fast Food,India,0,0
